iata nº,Ticket,Fecha,void,Línea,Tarifa,Efectivo,Tarjetas,imp total,iva,Comisión,Neto Final,Total Venta,Over,Exp.,iva,iva com,Comisión,Fact,Ruta
12345678,9691203595,24/09/2015,0,AR,5581.00,5404.20,5750.00,5573.20,0.00,167.43,13407.07,11098.39,0.00,23016,-2420.30,0.00,167.43,FAC-B-337,CCS/EZE/COR/EZ
12345678,9691203596,24/09/2015,0,AR,5581.00,5581.00,0.00,5573.20,0.00,167.43,13407.07,11098.39,0.00,23016,-2420.30,0.00,167.43,FAC-B-337,CCS/EZE/COR/EZ
12345678,9691203597,24/09/2015,0,AR,3739.00,3739.00,0.00,4799.40,0.00,112.17,10201.83,8501.01,0.00,23016,-1775.60,0.00,112.17,FAC-B-337,CCS/EZE/COR/EZ
12345678,9691225502,24/09/2015,0,LA,8446.00,8446.00,0.00,4566.10,0.00,84.46,15630.36,12927.64,253.00,23017,-2956.10,0.00,84.46,FAC-A-1424,COR/LIM/BOG/CT
12345678,9691225504,24/09/2015,0,LA,8446.00,8446.00,0.00,4566.10,0.00,84.46,15630.36,12927.64,253.00,23017,-2956.10,0.00,84.46,FAC-A-1424,COR/LIM/BOG/CT
12345678,9691225507,24/09/2015,0,LA,12890.00,12890.00,0.00,5991.40,0.00,128.90,21975.00,17463.50,128.00,23019,-4511.50,0.00,128.90,0,COR/LIM/HAV/LIM
12345678,9691225508,24/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,COR/MDZ/COR
12345678,9691225509,24/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,COR/MDZ/COR
12345678,9691225510,24/09/2015,0,AR,2423.00,2423.00,0.00,450.34,0.00,72.69,2793.02,2823.02,0.00,23020,265.86,0.00,72.69,FAC-B-338,COR/MDZ/COR
12345678,9691225511,24/09/2015,0,AR,2423.00,2423.00,0.00,450.34,0.00,72.69,2793.02,2823.02,0.00,23020,265.86,0.00,72.69,FAC-B-338,COR/MDZ/COR
12345678,9691225512,24/09/2015,0,AR,3495.00,0.00,3495.00,2314.00,0.00,104.85,6577.95,5529.40,349.00,23021,-1223.30,0.00,104.85,FAC-A-1425,COR/EZE/SSA/EZ
12345678,9691225513,24/09/2015,0,AR,3495.00,0.00,3495.00,2314.00,0.00,104.85,6577.95,5529.40,349.00,23021,-1223.30,0.00,104.85,FAC-A-1425,COR/EZE/SSA/EZ
12345678,9691225514,25/09/2015,0,AA,15040.00,15040.00,0.00,7898.30,0.00,150.40,28051.90,22938.30,0.00,23024,-5264.00,0.00,150.40,FAC-A-1443,COR/SCL/MIA/DC
12345678,9691225516,25/09/2015,0,AA,4644.00,0.00,4644.00,2742.30,0.00,0.00,9011.70,7480.30,0.00,23027,-1625.40,0.00,0.00,FAC-A-1438,JFK/CUN/CLT/BO
12345678,9691225517,25/09/2015,0,JJ,11365.00,0.00,11365.00,5650.60,0.00,113.65,20879.75,17015.60,0.00,23028,-3977.80,0.00,113.65,FAC-A-1442,COR/GRU/CDG/M
12345678,9691225519,25/09/2015,0,AR,3090.00,3090.00,0.00,553.54,0.00,92.70,3541.11,3571.11,0.00,23026,339.05,0.00,92.70,FAC-A-1437,COR/BRC/COR
12345678,9691225520,25/09/2015,0,AR,3090.00,3090.00,0.00,553.54,0.00,92.70,3541.11,3571.11,0.00,23026,339.05,0.00,92.70,FAC-A-1437,COR/BRC/COR
12345678,9691225521,25/09/2015,0,AZ,4244.00,3815.60,1500.00,1071.60,0.00,0.00,18529.70,15315.60,0.00,23030,-13214.10,0.00,0.00,FAC-A-1439,EZE/FCO/MAD/FC
12345678,9691225523,25/09/2015,0,AZ,4244.00,4244.00,0.00,11071.60,0.00,42.44,18487.26,15315.60,0.00,23030,-3214.10,0.00,42.44,FAC-A-1439,EZE/FCO/MAD/FC
12345678,9691225525,25/09/2015,0,4M,3412.00,0.00,3412.00,603.36,0.00,34.12,3902.25,3932.25,68.24,23035,374.38,0.00,34.12,FAC-A-1455,TUC/AEP/IGR/AEP
12345678,9691225526,25/09/2015,0,4M,3412.00,0.00,3412.00,603.36,0.00,34.12,3902.25,4050.48,68.24,23035,250.83,0.00,34.12,FAC-A-1455,TUC/AEP/IGR/AEP
12345678,9691225527,25/09/2015,0,4M,2286.00,0.00,2286.00,429.14,0.00,22.86,2639.36,2551.13,45.72,23035,374.38,0.00,22.86,FAC-A-1455,TUC/AEP/IGR/AEP
12345678,9691225528,25/09/2015,0,JJ,2707.00,0.00,2707.00,1108.80,0.00,27.07,4734.83,3815.80,0.00,23035,-946.10,0.00,27.07,FAC-A-1455,IGU/GRU/MCZ/BS
12345678,9691225529,25/09/2015,0,JJ,2707.00,0.00,2707.00,1108.80,0.00,27.07,4734.83,3815.80,0.00,23035,-946.10,0.00,27.07,FAC-A-1455,IGU/GRU/MCZ/BS
12345678,9691225530,25/09/2015,0,JJ,1889.00,0.00,1889.00,824.90,0.00,18.89,3357.21,2713.90,0.00,23035,-662.20,0.00,18.89,FAC-A-1455,IGU/GRU/MCZ/BS
12345678,9691225531,25/09/2015,0,EK,7294.00,7294.00,0.00,11816.40,0.00,218.82,23464.58,19888.80,0.00,23045,-4573.00,0.00,218.82,FAC-A-1464,EZE/DXB/EZE
12345678,9691225532,25/09/2015,0,CM,11590.00,0.00,11590.00,5676.40,0.00,115.90,21207.00,17150.50,0.00,23095,-4056.50,0.00,115.90,0,COR/PTY/AUA/PT
12345678,9691225533,25/09/2015,0,CM,11590.00,0.00,11590.00,5676.40,0.00,115.90,21207.00,17150.50,0.00,23095,-4056.50,0.00,115.90,0,COR/PTY/AUA/PT
12345678,9691225534,25/09/2015,0,CM,11590.00,0.00,11590.00,5676.40,0.00,115.90,21207.00,17150.50,0.00,23095,-4056.50,0.00,115.90,0,COR/PTY/AUA/PT
12345678,9691225535,25/09/2015,0,CM,11590.00,0.00,11590.00,5676.40,0.00,115.90,21207.00,17150.50,0.00,23095,-4056.50,0.00,115.90,0,COR/PTY/AUA/PT
12345678,9691225536,25/09/2015,0,CM,14175.00,0.00,14175.00,6710.50,0.00,141.75,25705.05,20743.75,0.00,23095,-4961.30,0.00,141.75,0,COR/PTY/AUA/PT
12345678,9691225537,25/09/2015,0,AR,1523.00,1523.00,0.00,273.37,0.00,45.69,1745.88,1760.88,0.00,23042,167.11,0.00,45.69,FAC-A-1461,SLA/IGR
12345678,9691225538,25/09/2015,0,4M,3514.00,0.00,3514.00,619.14,0.00,35.14,4016.65,4046.65,70.28,23044,385.57,0.00,35.14,FAC-A-1463,TUC/AEP/IGR/AEP
12345678,9691225539,25/09/2015,0,4M,3514.00,0.00,3514.00,619.14,0.00,35.14,4016.65,4168.40,70.28,23044,258.35,0.00,35.14,FAC-A-1463,TUC/AEP/IGR/AEP
12345678,9691225540,25/09/2015,0,4M,2355.00,0.00,2355.00,439.74,0.00,23.55,2716.67,2624.98,47.10,23044,385.57,0.00,23.55,FAC-A-1463,TUC/AEP/IGR/AEP
12345678,9691225541,25/09/2015,0,JJ,2077.00,0.00,2077.00,868.80,0.00,20.77,3650.63,2945.80,0.00,23044,-725.60,0.00,20.77,FAC-A-1463,IGU/GRU/BPS/GR
12345678,9691225542,25/09/2015,0,JJ,2077.00,0.00,2077.00,868.80,0.00,20.77,3650.63,2945.80,0.00,23044,-725.60,0.00,20.77,FAC-A-1463,IGU/GRU/BPS/GR
12345678,9691225543,25/09/2015,0,JJ,1241.00,0.00,1241.00,578.60,0.00,12.41,2242.59,1819.60,0.00,23044,-435.40,0.00,12.41,FAC-A-1463,IGU/GRU/BPS/GR
12345678,9691225548,25/09/2015,0,AR,3967.00,0.00,3967.00,2533.10,0.00,119.01,7372.89,6222.41,396.00,23043,-1388.50,0.00,119.01,FAC-A-1462,COR/EZE/GIG/AE
12345678,9691225549,25/09/2015,0,AR,3967.00,0.00,3967.00,2533.10,0.00,119.01,7372.89,6222.41,396.00,23043,-1388.50,0.00,119.01,FAC-A-1462,COR/EZE/GIG/AE
12345678,9691225554,25/09/2015,0,LA,7614.00,7614.00,0.00,4118.69,0.00,0.00,14016.89,11351.99,380.00,23069,-2664.90,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691225555,25/09/2015,0,LA,7614.00,7614.00,0.00,4118.69,0.00,0.00,14016.89,11351.99,380.00,23069,-2664.90,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691225556,25/09/2015,0,LA,7614.00,7614.00,0.00,4118.69,0.00,0.00,14016.89,11351.99,380.00,23068,-2664.90,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691225557,25/09/2015,0,LA,7614.00,7614.00,0.00,4118.69,0.00,0.00,14016.89,11351.99,380.00,23068,-2664.90,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691225558,25/09/2015,0,LA,7614.00,7614.00,0.00,4118.69,0.00,0.00,14016.89,11351.99,380.00,23068,-2664.90,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691225559,25/09/2015,0,LA,7614.00,7614.00,0.00,4118.69,0.00,0.00,14016.89,11351.99,380.00,23068,-2664.90,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691225560,25/09/2015,0,AR,3657.00,0.00,3657.00,641.27,0.00,109.71,4177.04,4207.05,0.00,23051,401.26,0.00,109.71,FAC-A-1469,TUC/AEP/TUC
12345678,9691225561,25/09/2015,0,AR,3657.00,0.00,3657.00,641.27,0.00,109.71,4177.04,4207.05,0.00,23051,401.26,0.00,109.71,FAC-A-1469,TUC/AEP/TUC
12345678,9691225562,25/09/2015,0,LA,7614.00,7614.00,0.00,4118.69,0.00,0.00,14016.89,11351.99,380.00,23068,-2664.90,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691225563,25/09/2015,1,LA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,COR/AEP/REL/EZ
12345678,9691225564,25/09/2015,1,LA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,COR/AEP/REL/EZ
12345678,9691225565,25/09/2015,0,4M,1574.00,1574.00,0.00,318.98,0.00,15.74,1840.80,1870.80,31.48,23047,172.71,0.00,15.74,FAC-B-343,COR/AEP/REL/EZ
12345678,9691225566,25/09/2015,0,4M,1574.00,1574.00,0.00,318.98,0.00,15.74,1840.80,1729.15,31.48,23047,320.73,0.00,15.74,FAC-B-343,COR/AEP/REL/EZ
12345678,9691225567,25/09/2015,0,AR,2923.00,2923.00,0.00,531.99,0.00,87.69,3358.09,3529.73,0.00,23047,172.71,0.00,87.69,FAC-B-343,COR/AEP/REL/EZ
12345678,9691225568,25/09/2015,0,AR,2923.00,2923.00,0.00,531.99,0.00,87.69,3358.09,3529.73,0.00,23047,172.71,0.00,87.69,FAC-B-343,COR/AEP/REL/EZ
12345678,9691225569,25/09/2015,0,LA,7144.00,0.00,7144.00,4234.98,0.00,0.00,13522.18,11021.78,357.00,23075,-2500.40,0.00,0.00,0,COR/LIM/PUJ/LIM/
12345678,9691225570,25/09/2015,0,AM,14927.00,0.00,14927.00,7176.90,0.00,149.27,27179.13,22291.90,0.00,23050,-5224.50,0.00,149.27,FAC-A-1468,EZE/MEX/EZE
12345678,9691225571,25/09/2015,0,AM,14927.00,0.00,14927.00,7176.90,0.00,149.27,27179.13,22291.90,0.00,23050,-5224.50,0.00,149.27,FAC-A-1468,EZE/MEX/EZE
12345678,9691225572,25/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23106,0.00,0.00,0.00,0,TUC/AEP/EZE/MIA
12345678,9691225574,25/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23106,0.00,0.00,0.00,0,TUC/AEP/EZE/MIA
12345678,9691225576,25/09/2015,0,G3,2660.00,0.00,2660.00,1074.20,0.00,79.80,4585.40,3707.60,0.00,23053,-931.00,0.00,79.80,FAC-A-1471,IGU/GRU/BPS/GR
12345678,9691225577,25/09/2015,0,G3,2660.00,0.00,2660.00,1074.20,0.00,79.80,4585.40,3707.60,0.00,23053,-931.00,0.00,79.80,FAC-A-1471,IGU/GRU/BPS/GR
12345678,9691225578,25/09/2015,1,CM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,COR/PTY/SNU/PT
12345678,9691225580,25/09/2015,1,CM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,COR/PTY/SNU/PT
12345678,9691225582,25/09/2015,0,CM,8244.00,8244.00,0.00,4157.10,0.00,0.00,15286.50,12401.10,0.00,23076,-2885.40,0.00,0.00,0,COR/PTY/SNU/PT
12345678,9691225584,25/09/2015,0,CM,8244.00,8244.00,0.00,4157.10,0.00,0.00,15286.50,12401.10,0.00,23076,-2885.40,0.00,0.00,0,COR/PTY/SNU/PT
12345678,9691225589,25/09/2015,0,CM,8244.00,9291.80,3109.30,4157.10,0.00,0.00,15286.50,12401.10,0.00,23076,-2885.40,0.00,0.00,0,COR/PTY/SNU/PT
12345678,9691225591,25/09/2015,0,LA,13160.00,0.00,13160.00,6337.00,0.00,131.60,23971.40,19365.40,0.00,23096,-4606.00,0.00,131.60,0,COR/LIM/CUN/LIM/
12345678,9691225592,25/09/2015,0,LA,13160.00,0.00,13160.00,6337.00,0.00,131.60,23971.40,19365.40,0.00,23096,-4606.00,0.00,131.60,0,COR/LIM/CUN/LIM/
12345678,9691225593,25/09/2015,0,LA,11261.00,0.00,11261.00,5577.50,0.00,112.61,20667.29,16725.89,0.00,23096,-3941.40,0.00,112.61,0,COR/LIM/CUN/LIM/
12345678,9691225594,25/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,COR/AEP/COR
12345678,9691225595,25/09/2015,0,CM,8667.00,8667.00,0.00,4867.80,0.00,0.00,16568.30,13534.80,0.00,23074,-3033.50,0.00,0.00,0,COR/PTY/SDQ/PT
12345678,9691225596,25/09/2015,0,CM,8667.00,8667.00,0.00,4867.80,0.00,0.00,16568.30,13534.80,0.00,23074,-3033.50,0.00,0.00,0,COR/PTY/SDQ/PT
12345678,9691225597,25/09/2015,0,CM,8667.00,8667.00,0.00,4867.80,0.00,0.00,16568.30,13534.80,0.00,23074,-3033.50,0.00,0.00,0,COR/PTY/SDQ/PT
12345678,9691225599,25/09/2015,0,EK,7294.00,2210.40,6900.00,1816.40,0.00,218.82,23464.58,19815.86,0.00,23063,-14573.00,0.00,218.82,FAC-A-1479,EZE/DXB/EZE
12345678,9691241700,25/09/2015,0,AR,4333.00,0.00,4333.00,745.87,0.00,129.99,4935.23,4965.23,0.00,23058,475.44,0.00,129.99,FAC-B-344,COR/AEP/IGR/RO
12345678,9691241701,25/09/2015,0,LA,7943.00,7943.00,0.00,4554.60,0.00,79.43,14801.12,12259.31,397.00,23057,-2780.10,0.00,79.43,FAC-A-1475,COR/LIM/PUJ/LIM/
12345678,9691241703,25/09/2015,0,LA,7943.00,7943.00,0.00,4554.60,0.00,79.43,14801.12,12259.31,397.00,23057,-2780.10,0.00,79.43,FAC-A-1475,COR/LIM/PUJ/LIM/
12345678,9691241705,25/09/2015,0,AR,2330.00,0.00,2330.00,435.95,0.00,69.90,2688.71,2718.71,0.00,23059,255.66,0.00,69.90,FAC-A-1476,COR/AEP/COR
12345678,9691241706,25/09/2015,0,G3,3995.00,4567.80,2161.10,2733.90,0.00,119.85,8007.35,6609.05,0.00,23060,-1398.30,0.00,119.85,0,COR/GIG/NAT/GI
12345678,9691241707,25/09/2015,0,G3,3995.00,0.00,3995.00,2733.90,0.00,119.85,8007.35,6609.05,0.00,23060,-1398.30,0.00,119.85,0,COR/GIG/NAT/GI
12345678,9691241710,25/09/2015,0,4M,4266.00,0.00,4266.00,735.50,0.00,42.66,4954.36,4954.36,0.00,23083,468.09,0.00,42.66,FAC-A-1485,TUC/AEP/IGR/AEP
12345678,9691241711,25/09/2015,0,4M,4266.00,0.00,4266.00,735.50,0.00,42.66,4954.36,4954.36,0.00,23083,468.09,0.00,42.66,FAC-A-1485,TUC/AEP/IGR/AEP
12345678,9691241712,25/09/2015,0,LA,8328.00,0.00,8328.00,4233.70,0.00,83.28,15393.22,12561.70,0.00,23080,-2914.80,0.00,83.28,FAC-A-1480,COR/GRU/MXP/G
12345678,9691241713,25/09/2015,0,LA,8328.00,0.00,8328.00,4233.70,0.00,83.28,15393.22,12561.70,0.00,23080,-2914.80,0.00,83.28,FAC-A-1480,COR/GRU/MXP/G
12345678,9691241714,25/09/2015,0,AR,6486.00,6486.00,0.00,3787.50,0.00,194.58,11376.12,9689.76,972.00,23082,-2270.10,0.00,194.58,FAC-B-345,COR/MIA/EZE/CO
12345678,9691241715,25/09/2015,0,AR,6486.00,6486.00,0.00,3787.50,0.00,194.58,11376.12,9689.76,972.00,23082,-2270.10,0.00,194.58,FAC-B-345,COR/MIA/EZE/CO
12345678,9691241716,25/09/2015,0,AR,6176.00,6176.00,0.00,3663.50,0.00,185.28,10889.42,9283.66,926.00,23082,-2161.60,0.00,185.28,FAC-B-345,COR/MIA/EZE/CO
12345678,9691241717,25/09/2015,0,AR,6486.00,6486.00,0.00,3787.50,0.00,194.58,11376.12,9689.76,972.00,23082,-2270.10,0.00,194.58,FAC-B-345,COR/MIA/EZE/CO
12345678,9691241718,26/09/2015,0,IB,538.00,538.00,0.00,654.40,0.00,5.38,1427.02,1192.40,0.00,23078,-240.00,0.00,5.38,FAC-A-1484,MXP/BCN
12345678,9691241719,26/09/2015,0,IB,538.00,538.00,0.00,654.40,0.00,5.38,1427.02,1192.40,0.00,23078,-240.00,0.00,5.38,FAC-A-1484,MXP/BCN
12345678,9691241720,26/09/2015,0,AR,2253.00,0.00,2253.00,424.04,0.00,67.59,2602.35,2632.35,0.00,23079,247.21,0.00,67.59,FAC-A-1483,TUC/AEP/TUC
12345678,9691241721,26/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,23086,-20.00,0.00,0.00,0,COR/MDZ/COR
12345678,9691241722,26/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,23086,-20.00,0.00,0.00,0,COR/MDZ/COR
12345678,9691241723,26/09/2015,1,JJ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,IGU/GRU/BPS/GR
12345678,9691241724,26/09/2015,1,JJ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,IGU/GRU/BPS/GR
12345678,9691241725,26/09/2015,1,JJ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,IGU/GRU/BPS/GR
12345678,9691241726,26/09/2015,1,JJ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,IGU/GRU/BPS/GR
12345678,9691241727,26/09/2015,1,JJ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,IGU/GRU/BPS/GR
12345678,9691241728,26/09/2015,0,LA,7528.00,7528.00,0.00,3848.00,0.00,75.28,13559.12,10924.32,376.00,23087,-2634.80,0.00,75.28,0,COR/LIM/HAV/LIM
12345678,9691241729,26/09/2015,0,LA,7528.00,7528.00,0.00,3848.00,0.00,75.28,13559.12,10924.32,376.00,23087,-2634.80,0.00,75.28,0,COR/LIM/HAV/LIM
12345678,9691241730,26/09/2015,0,JJ,1891.00,0.00,1891.00,804.90,0.00,18.91,3338.49,2695.90,0.00,23092,-661.50,0.00,18.91,FAC-A-1494,IGU/GRU/BPS/GR
12345678,9691241731,26/09/2015,0,JJ,1891.00,0.00,1891.00,804.90,0.00,18.91,3338.49,2695.90,0.00,23092,-661.50,0.00,18.91,FAC-A-1494,IGU/GRU/BPS/GR
12345678,9691241732,26/09/2015,0,JJ,1139.00,0.00,1139.00,540.30,0.00,11.39,2064.81,1679.30,0.00,23092,-396.90,0.00,11.39,FAC-A-1494,IGU/GRU/BPS/GR
12345678,9691241733,26/09/2015,0,JJ,1139.00,0.00,1139.00,540.30,0.00,11.39,2064.81,1679.30,0.00,23092,-396.90,0.00,11.39,FAC-A-1494,IGU/GRU/BPS/GR
12345678,9691241734,26/09/2015,1,JJ,0.00,0.00,0.00,0.00,0.00,0.00,396.90,0.00,0.00,23092,-396.90,0.00,0.00,FAC-A-1494,IGU/GRU/BPS/GR
12345678,9691241735,26/09/2015,0,AF,1224.00,1224.00,0.00,787.80,0.00,12.24,2427.96,2011.80,0.00,23088,-428.40,0.00,12.24,FAC-A-1486,CDG/NCE
12345678,9691241736,26/09/2015,0,AF,1224.00,1224.00,0.00,787.80,0.00,12.24,2427.96,2011.80,0.00,23088,-428.40,0.00,12.24,FAC-A-1486,CDG/NCE
12345678,9691241737,26/09/2015,0,JJ,1891.00,0.00,1891.00,804.90,0.00,18.91,3338.49,2695.90,0.00,23091,-661.50,0.00,18.91,FAC-A-1488,IGU/GRU/BPS/GR
12345678,9691241738,26/09/2015,0,JJ,1891.00,0.00,1891.00,804.90,0.00,18.91,3338.49,2695.90,0.00,23091,-661.50,0.00,18.91,FAC-A-1488,IGU/GRU/BPS/GR
12345678,9691241739,26/09/2015,0,JJ,1139.00,0.00,1139.00,540.30,0.00,11.39,2064.81,1679.30,0.00,23091,-396.90,0.00,11.39,FAC-A-1488,IGU/GRU/BPS/GR
12345678,9691241740,26/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,COR/EZE/BCN/EZ
12345678,9691241742,26/09/2015,0,LA,13174.00,13174.00,6343.80,6343.80,0.00,131.74,23338.26,19122.58,658.00,23093,-4610.90,0.00,131.74,FAC-A-1489,COR/LIM/CUN/LIM/
12345678,9691241743,26/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,COR/EZE/BCN/EZ
12345678,9691241745,26/09/2015,0,LA,13174.00,0.00,13174.00,6343.80,0.00,131.74,23338.26,19122.58,658.00,23093,-4610.90,0.00,131.74,FAC-A-1489,COR/LIM/CUN/LIM/
12345678,9691241746,26/09/2015,0,LA,13174.00,0.00,13174.00,6343.80,0.00,131.74,23338.26,19122.58,658.00,23093,-4610.90,0.00,131.74,FAC-A-1489,COR/LIM/CUN/LIM/
12345678,9691241747,26/09/2015,0,LA,13174.00,0.00,13174.00,6343.80,0.00,131.74,23338.26,19122.58,658.00,23093,-4610.90,0.00,131.74,FAC-A-1489,COR/LIM/CUN/LIM/
12345678,9691241748,26/09/2015,0,LA,13174.00,13174.00,0.00,6343.80,0.00,131.74,23338.26,19122.58,658.00,23093,-4610.90,0.00,131.74,FAC-A-1489,COR/LIM/CUN/LIM/
12345678,9691241749,26/09/2015,0,AR,8422.00,0.00,8422.00,10911.90,0.00,252.66,23271.04,18997.02,421.00,23094,-4610.90,0.00,252.66,FAC-A-1495,COR/EZE/BCN/EZ
12345678,9691241751,26/09/2015,0,AR,8422.00,0.00,8422.00,10911.90,0.00,252.66,23271.04,18997.02,421.00,23094,-4610.90,0.00,252.66,FAC-A-1495,COR/EZE/BCN/EZ
12345678,9691241753,26/09/2015,0,AR,8422.00,0.00,8422.00,10911.90,0.00,252.66,23271.04,18997.02,421.00,23094,-4610.90,0.00,252.66,FAC-A-1495,COR/EZE/BCN/EZ
12345678,9691241755,26/09/2015,0,AR,8422.00,0.00,8422.00,10911.90,0.00,252.66,23271.04,18997.02,421.00,23094,-4610.90,0.00,252.66,FAC-A-1495,COR/EZE/BCN/EZ
12345678,9691513297,21/09/2015,0,AR,1203.00,1203.00,0.00,261.58,0.00,36.09,1424.70,1454.70,0.00,22890,132.00,0.00,36.09,FAC-A-1347,COR/MDZ/COR
12345678,9691513298,21/09/2015,1,AR,0.00,0.00,0.00,100.01,0.00,0.00,100.01,120.01,0.00,22891,0.00,0.00,0.00,FAC-A-1349,COR/MDZ/COR
12345678,9691513299,21/09/2015,0,4M,2021.00,2021.00,0.00,388.10,0.00,20.21,2342.10,2372.10,40.42,22898,221.73,0.00,20.21,FAC-A-1344,COR/AEP/COR
12345678,9691560500,21/09/2015,0,4M,3016.00,3016.00,0.00,542.09,0.00,30.16,3458.11,3488.11,60.32,22898,330.93,0.00,30.16,FAC-A-1344,COR/AEP/COR
12345678,9691560501,21/09/2015,0,4M,3016.00,3016.00,0.00,542.09,0.00,30.16,3458.11,3488.11,60.32,22898,330.93,0.00,30.16,FAC-A-1344,COR/AEP/COR
12345678,9691560502,21/09/2015,0,4M,2114.00,2114.00,0.00,402.52,0.00,21.14,2446.44,2476.44,42.28,22899,231.95,0.00,21.14,FAC-A-1343,COR/AEP/COR
12345678,9691560503,21/09/2015,0,AR,2818.00,2818.00,0.00,511.47,0.00,84.54,3236.05,3266.05,0.00,22900,309.21,0.00,84.54,FAC-A-1342,COR/AEP/COR
12345678,9691560504,21/09/2015,0,OB,2186.00,2186.00,0.00,1708.60,0.00,131.16,4462.96,3850.88,65.58,22902,-765.10,0.00,131.16,FAC-A-1352,SLA/VVI/SLA
12345678,9691560505,21/09/2015,0,AR,2191.00,2191.00,0.00,414.44,0.00,65.73,2532.81,2562.81,0.00,22905,240.40,0.00,65.73,FAC-A-1353,COR/AEP/COR
12345678,9691560506,21/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,100.00,120.00,0.00,22906,-100.00,0.00,0.00,FAC-A-1354,AEP/COR
12345678,9691560507,21/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,100.00,120.00,0.00,22906,-100.00,0.00,0.00,FAC-A-1354,AEP/COR
12345678,9691560508,21/09/2015,0,AR,3459.00,3459.00,0.00,610.55,0.00,103.77,3954.88,3984.88,0.00,22907,379.48,0.00,103.77,FAC-A-1355,AEP/UAQ/AEP
